id_signal,timestamp,value
humidity,1499076000.0,67
visibility,1499076000.0,3
wind,1499076000.0,27
temperature,1499162400.0,10
presure,1499162400.0,1087
rain,1499162400.0,184
humidity,1499162400.0,7
visibility,1499162400.0,6
wind,1499162400.0,24
temperature,1499248800.0,-42
presure,1499248800.0,974
rain,1499248800.0,87
humidity,1499248800.0,58
visibility,1499248800.0,4
wind,1499248800.0,2
temperature,1499335200.0,-35
presure,1499335200.0,980
rain,1499335200.0,197
humidity,1499335200.0,59
visibility,1499335200.0,9
wind,1499335200.0,38
temperature,1499421600.0,-9
presure,1499421600.0,1165
rain,1499421600.0,70
humidity,1499421600.0,39
visibility,1499421600.0,18
wind,1499421600.0,4
temperature,1499508000.0,-45
presure,1499508000.0,974
rain,1499508000.0,44
humidity,1499508000.0,58
visibility,1499508000.0,6
wind,1499508000.0,24
temperature,1499594400.0,-36
presure,1499594400.0,929
rain,1499594400.0,174
humidity,1499594400.0,2
visibility,1499594400.0,0
wind,1499594400.0,89
temperature,1499680800.0,2
presure,1499680800.0,966
rain,1499680800.0,18
humidity,1499680800.0,82
visibility,1499680800.0,5
wind,1499680800.0,72
temperature,1499767200.0,39
presure,1499767200.0,1090
rain,1499767200.0,165
humidity,1499767200.0,7
visibility,1499767200.0,13
wind,1499767200.0,103
temperature,1499853600.0,-11
presure,1499853600.0,1161
rain,1499853600.0,97
humidity,1499853600.0,24
visibility,1499853600.0,14
wind,1499853600.0,198
temperature,1499940000.0,31
presure,1499940000.0,1124
rain,1499940000.0,30
humidity,1499940000.0,34
visibility,1499940000.0,0
wind,1499940000.0,152
temperature,1500026400.0,8
presure,1500026400.0,1192
rain,1500026400.0,91
humidity,1500026400.0,30
visibility,1500026400.0,14
wind,1500026400.0,163
temperature,1500112800.0,-28
presure,1500112800.0,1158
rain,1500112800.0,15
humidity,1500112800.0,19
visibility,1500112800.0,3
wind,1500112800.0,175
temperature,1500199200.0,40
presure,1500199200.0,1115
rain,1500199200.0,32
humidity,1500199200.0,48
visibility,1500199200.0,8
wind,1500199200.0,84
temperature,1500285600.0,49
presure,1500285600.0,948
rain,1500285600.0,97
humidity,1500285600.0,64
visibility,1500285600.0,13
wind,1500285600.0,85
temperature,1500372000.0,10
presure,1500372000.0,1057
rain,1500372000.0,48
humidity,1500372000.0,76
visibility,1500372000.0,0
wind,1500372000.0,155
temperature,1500458400.0,-35
presure,1500458400.0,1118
rain,1500458400.0,179
humidity,1500458400.0,74
visibility,1500458400.0,14
wind,1500458400.0,83
temperature,1500544800.0,-19
presure,1500544800.0,942
rain,1500544800.0,137
humidity,1500544800.0,88
visibility,1500544800.0,6
wind,1500544800.0,162
temperature,1500631200.0,19
presure,1500631200.0,909
rain,1500631200.0,192
humidity,1500631200.0,64
visibility,1500631200.0,2
wind,1500631200.0,19
temperature,1500717600.0,38
presure,1500717600.0,972
rain,1500717600.0,41
humidity,1500717600.0,95
visibility,1500717600.0,15
wind,1500717600.0,138
temperature,1500804000.0,27
presure,1500804000.0,1092
rain,1500804000.0,50
humidity,1500804000.0,87
visibility,1500804000.0,14
wind,1500804000.0,63
temperature,1500890400.0,-6
presure,1500890400.0,998
rain,1500890400.0,17
humidity,1500890400.0,1
visibility,1500890400.0,6
wind,1500890400.0,163
temperature,1500976800.0,37
presure,1500976800.0,1101
rain,1500976800.0,96
humidity,1500976800.0,6
visibility,1500976800.0,19
wind,1500976800.0,180
temperature,1501063200.0,-38
presure,1501063200.0,966
rain,1501063200.0,166
humidity,1501063200.0,21
visibility,1501063200.0,11
wind,1501063200.0,196
temperature,1501149600.0,-40
presure,1501149600.0,1096
rain,1501149600.0,36
humidity,1501149600.0,69
visibility,1501149600.0,11
wind,1501149600.0,61
temperature,1501236000.0,-44
presure,1501236000.0,950
rain,1501236000.0,165
humidity,1501236000.0,16
visibility,1501236000.0,16
wind,1501236000.0,188
temperature,1501322400.0,-20
presure,1501322400.0,961
rain,1501322400.0,158
humidity,1501322400.0,94
visibility,1501322400.0,6
wind,1501322400.0,20
temperature,1501408800.0,-30
presure,1501408800.0,983
rain,1501408800.0,169
humidity,1501408800.0,45
visibility,1501408800.0,4
wind,1501408800.0,132
temperature,1501495200.0,-12
presure,1501495200.0,1107
rain,1501495200.0,7
humidity,1501495200.0,30
visibility,1501495200.0,8
wind,1501495200.0,64
temperature,1501581600.0,25
presure,1501581600.0,1138
rain,1501581600.0,23
humidity,1501581600.0,91
visibility,1501581600.0,19
wind,1501581600.0,23
temperature,1501668000.0,-4
presure,1501668000.0,1061
rain,1501668000.0,162
humidity,1501668000.0,7
visibility,1501668000.0,3
wind,1501668000.0,12
temperature,1501754400.0,17
presure,1501754400.0,992
rain,1501754400.0,47
humidity,1501754400.0,57
visibility,1501754400.0,18
wind,1501754400.0,127
temperature,1501840800.0,37
presure,1501840800.0,1139
rain,1501840800.0,126
humidity,1501840800.0,48
visibility,1501840800.0,3
wind,1501840800.0,131
temperature,1501927200.0,17
presure,1501927200.0,1008
rain,1501927200.0,101
humidity,1501927200.0,82
visibility,1501927200.0,19
wind,1501927200.0,156
temperature,1502013600.0,15
presure,1502013600.0,956
rain,1502013600.0,131
humidity,1502013600.0,20
visibility,1502013600.0,0
wind,1502013600.0,135
temperature,1502100000.0,37
presure,1502100000.0,1121
rain,1502100000.0,76
humidity,1502100000.0,66
visibility,1502100000.0,1
wind,1502100000.0,130
temperature,1502186400.0,10
presure,1502186400.0,1187
rain,1502186400.0,142
humidity,1502186400.0,86
visibility,1502186400.0,13
wind,1502186400.0,141
temperature,1502272800.0,11
presure,1502272800.0,1025
rain,1502272800.0,165
humidity,1502272800.0,16
visibility,1502272800.0,2
wind,1502272800.0,183
temperature,1502359200.0,-37
presure,1502359200.0,1124
rain,1502359200.0,175
humidity,1502359200.0,33
visibility,1502359200.0,13
wind,1502359200.0,76
temperature,1502445600.0,0
presure,1502445600.0,1153
rain,1502445600.0,5
humidity,1502445600.0,28
visibility,1502445600.0,19
wind,1502445600.0,1
temperature,1502532000.0,17
presure,1502532000.0,1139
rain,1502532000.0,73
humidity,1502532000.0,32
visibility,1502532000.0,0
wind,1502532000.0,185
temperature,1502618400.0,23
presure,1502618400.0,1009
rain,1502618400.0,177
humidity,1502618400.0,30
visibility,1502618400.0,10
wind,1502618400.0,117
temperature,1502704800.0,36
presure,1502704800.0,1046
rain,1502704800.0,43
humidity,1502704800.0,44
visibility,1502704800.0,15
wind,1502704800.0,152
temperature,1502791200.0,-10
presure,1502791200.0,949
rain,1502791200.0,110
humidity,1502791200.0,46
visibility,1502791200.0,7
wind,1502791200.0,155
temperature,1502877600.0,16
presure,1502877600.0,1040
rain,1502877600.0,80
humidity,1502877600.0,10
visibility,1502877600.0,15
wind,1502877600.0,176
temperature,1502964000.0,-21
presure,1502964000.0,1021
rain,1502964000.0,70
humidity,1502964000.0,19
visibility,1502964000.0,15
wind,1502964000.0,155
temperature,1503050400.0,-34
presure,1503050400.0,1114
rain,1503050400.0,115
humidity,1503050400.0,34
visibility,1503050400.0,19
wind,1503050400.0,124
temperature,1503136800.0,24
presure,1503136800.0,998
rain,1503136800.0,55
humidity,1503136800.0,60
visibility,1503136800.0,12
wind,1503136800.0,87
temperature,1503223200.0,13
presure,1503223200.0,1157
rain,1503223200.0,181
humidity,1503223200.0,33
visibility,1503223200.0,12
wind,1503223200.0,49
temperature,1503309600.0,-24
presure,1503309600.0,1054
rain,1503309600.0,135
humidity,1503309600.0,10
visibility,1503309600.0,19
wind,1503309600.0,68
temperature,1503396000.0,-2
presure,1503396000.0,1109
rain,1503396000.0,103
humidity,1503396000.0,21
visibility,1503396000.0,8
wind,1503396000.0,198
temperature,1503482400.0,-18
presure,1503482400.0,928
rain,1503482400.0,119
humidity,1503482400.0,33
visibility,1503482400.0,14
wind,1503482400.0,13
temperature,1503568800.0,24
presure,1503568800.0,935
rain,1503568800.0,36
humidity,1503568800.0,58
visibility,1503568800.0,1
wind,1503568800.0,141
temperature,1503655200.0,26
presure,1503655200.0,1141
rain,1503655200.0,190
humidity,1503655200.0,83
visibility,1503655200.0,5
wind,1503655200.0,90
temperature,1503741600.0,-17
presure,1503741600.0,983
rain,1503741600.0,147
humidity,1503741600.0,85
visibility,1503741600.0,19
wind,1503741600.0,177
temperature,1503828000.0,24
presure,1503828000.0,1027
rain,1503828000.0,68
humidity,1503828000.0,18
visibility,1503828000.0,7
wind,1503828000.0,104
temperature,1503914400.0,-2
presure,1503914400.0,919
rain,1503914400.0,10
humidity,1503914400.0,46
visibility,1503914400.0,3
wind,1503914400.0,141
temperature,1504000800.0,8
presure,1504000800.0,1106
rain,1504000800.0,14
humidity,1504000800.0,43
visibility,1504000800.0,17
wind,1504000800.0,198
temperature,1504087200.0,-26
presure,1504087200.0,1008
rain,1504087200.0,7
humidity,1504087200.0,71
visibility,1504087200.0,19
wind,1504087200.0,7
temperature,1504173600.0,-35
presure,1504173600.0,1166
rain,1504173600.0,41
humidity,1504173600.0,97
visibility,1504173600.0,10
wind,1504173600.0,87
temperature,1504260000.0,-16
presure,1504260000.0,985
rain,1504260000.0,78
humidity,1504260000.0,72
visibility,1504260000.0,4
wind,1504260000.0,186
temperature,1504346400.0,-13
presure,1504346400.0,985
rain,1504346400.0,24
humidity,1504346400.0,8
visibility,1504346400.0,16
wind,1504346400.0,101
temperature,1504432800.0,-38
presure,1504432800.0,1047
rain,1504432800.0,158
humidity,1504432800.0,20
visibility,1504432800.0,1
wind,1504432800.0,151
temperature,1504519200.0,-44
presure,1504519200.0,1106
rain,1504519200.0,138
humidity,1504519200.0,73
visibility,1504519200.0,3
wind,1504519200.0,110
temperature,1504605600.0,26
presure,1504605600.0,1071
rain,1504605600.0,50
humidity,1504605600.0,76
visibility,1504605600.0,5
wind,1504605600.0,174
temperature,1504692000.0,-16
presure,1504692000.0,1052
rain,1504692000.0,196
humidity,1504692000.0,96
visibility,1504692000.0,10
wind,1504692000.0,58
temperature,1504778400.0,-16
presure,1504778400.0,1142
rain,1504778400.0,128
humidity,1504778400.0,88
visibility,1504778400.0,6
wind,1504778400.0,43
temperature,1504864800.0,-9
presure,1504864800.0,1056
rain,1504864800.0,40
humidity,1504864800.0,59
visibility,1504864800.0,13
wind,1504864800.0,148
temperature,1504951200.0,-1
presure,1504951200.0,1000
rain,1504951200.0,130
humidity,1504951200.0,10
visibility,1504951200.0,12
wind,1504951200.0,147
temperature,1505037600.0,-3
presure,1505037600.0,1102
rain,1505037600.0,93
humidity,1505037600.0,35
visibility,1505037600.0,12
wind,1505037600.0,152
temperature,1505124000.0,31
presure,1505124000.0,1100
rain,1505124000.0,88
humidity,1505124000.0,14
visibility,1505124000.0,4
wind,1505124000.0,107
temperature,1505210400.0,41
presure,1505210400.0,1186
rain,1505210400.0,189
humidity,1505210400.0,56
visibility,1505210400.0,12
wind,1505210400.0,123
temperature,1505296800.0,39
presure,1505296800.0,1050
rain,1505296800.0,192
humidity,1505296800.0,66
visibility,1505296800.0,8
wind,1505296800.0,21
temperature,1505383200.0,-8
presure,1505383200.0,1156
rain,1505383200.0,150
humidity,1505383200.0,13
visibility,1505383200.0,3
wind,1505383200.0,139
temperature,1505469600.0,-36
presure,1505469600.0,1032
rain,1505469600.0,186
humidity,1505469600.0,45
visibility,1505469600.0,13
wind,1505469600.0,101
temperature,1505556000.0,-18
presure,1505556000.0,978
rain,1505556000.0,175
humidity,1505556000.0,20
visibility,1505556000.0,12
wind,1505556000.0,47
temperature,1505642400.0,9
presure,1505642400.0,1159
rain,1505642400.0,98
humidity,1505642400.0,45
visibility,1505642400.0,10
wind,1505642400.0,198
temperature,1505728800.0,-1
presure,1505728800.0,1134
rain,1505728800.0,3
humidity,1505728800.0,3
visibility,1505728800.0,2
wind,1505728800.0,138
temperature,1505815200.0,17
presure,1505815200.0,941
rain,1505815200.0,153
humidity,1505815200.0,66
visibility,1505815200.0,14
wind,1505815200.0,169
temperature,1505901600.0,-42
presure,1505901600.0,1110
rain,1505901600.0,65
humidity,1505901600.0,30
visibility,1505901600.0,7
wind,1505901600.0,22
temperature,1505988000.0,43
presure,1505988000.0,999
rain,1505988000.0,59
humidity,1505988000.0,9
visibility,1505988000.0,15
wind,1505988000.0,20
temperature,1506074400.0,16
presure,1506074400.0,926
rain,1506074400.0,63
humidity,1506074400.0,47
visibility,1506074400.0,15
wind,1506074400.0,32
temperature,1506160800.0,36
presure,1506160800.0,1129
rain,1506160800.0,171
humidity,1506160800.0,86
visibility,1506160800.0,0
wind,1506160800.0,127
temperature,1506247200.0,-32
presure,1506247200.0,956
rain,1506247200.0,106
humidity,1506247200.0,59
visibility,1506247200.0,18
wind,1506247200.0,71
temperature,1506333600.0,10
presure,1506333600.0,939
rain,1506333600.0,50
humidity,1506333600.0,97
visibility,1506333600.0,19
wind,1506333600.0,85
temperature,1506420000.0,-18
presure,1506420000.0,1147
rain,1506420000.0,165
humidity,1506420000.0,97
visibility,1506420000.0,9
wind,1506420000.0,51
temperature,1506506400.0,45
presure,1506506400.0,1043
rain,1506506400.0,120
humidity,1506506400.0,27
visibility,1506506400.0,1
wind,1506506400.0,138
temperature,1506592800.0,9
presure,1506592800.0,1179
rain,1506592800.0,4
humidity,1506592800.0,98
visibility,1506592800.0,17
wind,1506592800.0,177
temperature,1506679200.0,-44
presure,1506679200.0,1049
rain,1506679200.0,94
humidity,1506679200.0,67
visibility,1506679200.0,12
wind,1506679200.0,60
temperature,1506765600.0,48
presure,1506765600.0,1112
rain,1506765600.0,22
humidity,1506765600.0,87
visibility,1506765600.0,6
wind,1506765600.0,9
temperature,1506852000.0,-41
presure,1506852000.0,1054
rain,1506852000.0,166
humidity,1506852000.0,68
visibility,1506852000.0,19
wind,1506852000.0,84
temperature,1506938400.0,-34
presure,1506938400.0,1130
rain,1506938400.0,65
humidity,1506938400.0,10
visibility,1506938400.0,1
wind,1506938400.0,196
temperature,1507024800.0,5
presure,1507024800.0,1164
rain,1507024800.0,20
humidity,1507024800.0,70
visibility,1507024800.0,17
wind,1507024800.0,186
temperature,1507111200.0,45
presure,1507111200.0,1153
rain,1507111200.0,53
humidity,1507111200.0,55
visibility,1507111200.0,11
wind,1507111200.0,87
temperature,1507197600.0,21
presure,1507197600.0,1109
rain,1507197600.0,117
humidity,1507197600.0,37
visibility,1507197600.0,11
wind,1507197600.0,140
temperature,1507284000.0,47
presure,1507284000.0,1138
rain,1507284000.0,169
humidity,1507284000.0,99
visibility,1507284000.0,6
wind,1507284000.0,112
temperature,1507370400.0,33
presure,1507370400.0,1020
rain,1507370400.0,142
humidity,1507370400.0,72
visibility,1507370400.0,1
wind,1507370400.0,114
temperature,1507456800.0,-42
presure,1507456800.0,1016
rain,1507456800.0,100
humidity,1507456800.0,42
visibility,1507456800.0,17
wind,1507456800.0,2
temperature,1507543200.0,12
presure,1507543200.0,966
rain,1507543200.0,75
humidity,1507543200.0,45
visibility,1507543200.0,8
wind,1507543200.0,199
temperature,1507629600.0,10
presure,1507629600.0,1127
rain,1507629600.0,137
humidity,1507629600.0,49
visibility,1507629600.0,15
wind,1507629600.0,18
temperature,1507716000.0,-33
presure,1507716000.0,1187
rain,1507716000.0,15
humidity,1507716000.0,96
visibility,1507716000.0,19
wind,1507716000.0,119
temperature,1507802400.0,-11
presure,1507802400.0,1067
rain,1507802400.0,135
humidity,1507802400.0,96
visibility,1507802400.0,8
wind,1507802400.0,41
temperature,1507888800.0,49
presure,1507888800.0,907
rain,1507888800.0,157
humidity,1507888800.0,9
visibility,1507888800.0,13
wind,1507888800.0,146
temperature,1507975200.0,34
presure,1507975200.0,1045
rain,1507975200.0,122
humidity,1507975200.0,15
visibility,1507975200.0,15
wind,1507975200.0,168
temperature,1508061600.0,-4
presure,1508061600.0,1031
rain,1508061600.0,106
humidity,1508061600.0,54
visibility,1508061600.0,17
wind,1508061600.0,47
temperature,1508148000.0,-6
presure,1508148000.0,1148
rain,1508148000.0,192
humidity,1508148000.0,90
visibility,1508148000.0,2
wind,1508148000.0,107
temperature,1508234400.0,-10
presure,1508234400.0,1006
rain,1508234400.0,141
humidity,1508234400.0,33
visibility,1508234400.0,17
wind,1508234400.0,190
temperature,1508320800.0,-33
presure,1508320800.0,1101
rain,1508320800.0,98
humidity,1508320800.0,1
visibility,1508320800.0,9
wind,1508320800.0,108
temperature,1508407200.0,39
presure,1508407200.0,902
rain,1508407200.0,163
humidity,1508407200.0,81
visibility,1508407200.0,12
wind,1508407200.0,98
temperature,1508493600.0,6
presure,1508493600.0,937
rain,1508493600.0,8
humidity,1508493600.0,31
visibility,1508493600.0,1
wind,1508493600.0,196
temperature,1508580000.0,-23
presure,1508580000.0,1081
rain,1508580000.0,145
humidity,1508580000.0,31
visibility,1508580000.0,15
wind,1508580000.0,176
temperature,1508666400.0,32
presure,1508666400.0,1068
rain,1508666400.0,61
humidity,1508666400.0,93
visibility,1508666400.0,5
wind,1508666400.0,193
temperature,1508752800.0,-29
presure,1508752800.0,1166
rain,1508752800.0,197
humidity,1508752800.0,18
visibility,1508752800.0,18
wind,1508752800.0,164
temperature,1508839200.0,-41
presure,1508839200.0,1025
rain,1508839200.0,133
humidity,1508839200.0,47
visibility,1508839200.0,5
wind,1508839200.0,128
temperature,1508925600.0,-35
presure,1508925600.0,948
rain,1508925600.0,155
humidity,1508925600.0,30
visibility,1508925600.0,10
wind,1508925600.0,2
temperature,1509012000.0,46
presure,1509012000.0,1169
rain,1509012000.0,32
humidity,1509012000.0,38
visibility,1509012000.0,17
wind,1509012000.0,65
temperature,1509098400.0,11
presure,1509098400.0,1091
rain,1509098400.0,77
humidity,1509098400.0,21
visibility,1509098400.0,12
wind,1509098400.0,184
temperature,1509184800.0,-48
presure,1509184800.0,1179
rain,1509184800.0,187
humidity,1509184800.0,33
visibility,1509184800.0,17
wind,1509184800.0,141
temperature,1509271200.0,23
presure,1509271200.0,1030
rain,1509271200.0,104
humidity,1509271200.0,87
visibility,1509271200.0,9
wind,1509271200.0,45
temperature,1509357600.0,-44
presure,1509357600.0,1105
rain,1509357600.0,121
humidity,1509357600.0,74
visibility,1509357600.0,13
wind,1509357600.0,66
temperature,1509444000.0,0
presure,1509444000.0,1039
rain,1509444000.0,13
humidity,1509444000.0,36
visibility,1509444000.0,10
wind,1509444000.0,25
temperature,1509530400.0,41
presure,1509530400.0,978
rain,1509530400.0,71
humidity,1509530400.0,85
visibility,1509530400.0,4
wind,1509530400.0,1
temperature,1509616800.0,39
presure,1509616800.0,1024
rain,1509616800.0,175
humidity,1509616800.0,22
visibility,1509616800.0,8
wind,1509616800.0,155
temperature,1509703200.0,38
presure,1509703200.0,1130
rain,1509703200.0,7
humidity,1509703200.0,50
visibility,1509703200.0,12
wind,1509703200.0,12
temperature,1509789600.0,-46
presure,1509789600.0,1073
rain,1509789600.0,111
humidity,1509789600.0,39
visibility,1509789600.0,12
wind,1509789600.0,115
temperature,1509876000.0,-18
presure,1509876000.0,908
rain,1509876000.0,87
humidity,1509876000.0,50
visibility,1509876000.0,8
wind,1509876000.0,127
temperature,1509962400.0,37
presure,1509962400.0,1035
rain,1509962400.0,190
humidity,1509962400.0,67
visibility,1509962400.0,3
wind,1509962400.0,62
temperature,1510048800.0,44
presure,1510048800.0,1053
rain,1510048800.0,182
humidity,1510048800.0,47
visibility,1510048800.0,13
wind,1510048800.0,95
temperature,1510135200.0,-7
presure,1510135200.0,1119
rain,1510135200.0,91
humidity,1510135200.0,7
visibility,1510135200.0,3
wind,1510135200.0,166
temperature,1510221600.0,36
presure,1510221600.0,953
rain,1510221600.0,20
humidity,1510221600.0,12
visibility,1510221600.0,16
wind,1510221600.0,49
temperature,1510308000.0,6
presure,1510308000.0,1148
rain,1510308000.0,9
humidity,1510308000.0,91
visibility,1510308000.0,8
wind,1510308000.0,37
temperature,1510394400.0,-8
presure,1510394400.0,956
rain,1510394400.0,34
humidity,1510394400.0,52
visibility,1510394400.0,4
wind,1510394400.0,187
temperature,1510480800.0,-19
presure,1510480800.0,1153
rain,1510480800.0,18
humidity,1510480800.0,17
visibility,1510480800.0,1
wind,1510480800.0,10
temperature,1510567200.0,10
presure,1510567200.0,1014
rain,1510567200.0,133
humidity,1510567200.0,81
visibility,1510567200.0,8
wind,1510567200.0,36
temperature,1510653600.0,-26
presure,1510653600.0,910
rain,1510653600.0,106
humidity,1510653600.0,87
visibility,1510653600.0,18
wind,1510653600.0,69
temperature,1510740000.0,34
presure,1510740000.0,951
rain,1510740000.0,158
humidity,1510740000.0,20
visibility,1510740000.0,14
wind,1510740000.0,61
temperature,1510826400.0,-18
presure,1510826400.0,901
rain,1510826400.0,110
humidity,1510826400.0,69
visibility,1510826400.0,4
wind,1510826400.0,180
temperature,1510912800.0,-46
presure,1510912800.0,1092
rain,1510912800.0,188
humidity,1510912800.0,23
visibility,1510912800.0,3
wind,1510912800.0,74
temperature,1510999200.0,-40
presure,1510999200.0,962
rain,1510999200.0,30
humidity,1510999200.0,97
visibility,1510999200.0,15
wind,1510999200.0,17
temperature,1511085600.0,-30
presure,1511085600.0,927
rain,1511085600.0,152
humidity,1511085600.0,29
visibility,1511085600.0,16
wind,1511085600.0,167
temperature,1511172000.0,-27
presure,1511172000.0,1106
rain,1511172000.0,55
humidity,1511172000.0,75
visibility,1511172000.0,2
wind,1511172000.0,156
temperature,1511258400.0,13
presure,1511258400.0,1081
rain,1511258400.0,163
humidity,1511258400.0,47
visibility,1511258400.0,17
wind,1511258400.0,153
temperature,1511344800.0,15
presure,1511344800.0,1010
rain,1511344800.0,110
humidity,1511344800.0,86
visibility,1511344800.0,14
wind,1511344800.0,198
temperature,1511431200.0,-13
presure,1511431200.0,1072
rain,1511431200.0,88
humidity,1511431200.0,41
visibility,1511431200.0,13
wind,1511431200.0,37
temperature,1511517600.0,-12
presure,1511517600.0,987
rain,1511517600.0,153
humidity,1511517600.0,3
visibility,1511517600.0,11
wind,1511517600.0,194
temperature,1511604000.0,-39
presure,1511604000.0,1152
rain,1511604000.0,121
humidity,1511604000.0,42
visibility,1511604000.0,7
wind,1511604000.0,178
temperature,1511690400.0,-48
presure,1511690400.0,1050
rain,1511690400.0,39
humidity,1511690400.0,73
visibility,1511690400.0,18
wind,1511690400.0,130
temperature,1511776800.0,31
presure,1511776800.0,1199
rain,1511776800.0,18
humidity,1511776800.0,98
visibility,1511776800.0,19
wind,1511776800.0,143
temperature,1511863200.0,-25
presure,1511863200.0,972
rain,1511863200.0,177
humidity,1511863200.0,44
visibility,1511863200.0,6
wind,1511863200.0,96
temperature,1511949600.0,8
presure,1511949600.0,1003
rain,1511949600.0,150
humidity,1511949600.0,1
visibility,1511949600.0,12
wind,1511949600.0,65
temperature,1512036000.0,10
presure,1512036000.0,1083
rain,1512036000.0,43
humidity,1512036000.0,50
visibility,1512036000.0,12
wind,1512036000.0,153
temperature,1512122400.0,-24
presure,1512122400.0,1093
rain,1512122400.0,23
humidity,1512122400.0,9
visibility,1512122400.0,17
wind,1512122400.0,173
temperature,1512208800.0,19
presure,1512208800.0,975
rain,1512208800.0,161
humidity,1512208800.0,67
visibility,1512208800.0,4
wind,1512208800.0,55
temperature,1512295200.0,18
presure,1512295200.0,982
rain,1512295200.0,88
humidity,1512295200.0,42
visibility,1512295200.0,13
wind,1512295200.0,49
temperature,1512381600.0,-14
presure,1512381600.0,1145
rain,1512381600.0,113
humidity,1512381600.0,60
visibility,1512381600.0,19
wind,1512381600.0,176
temperature,1512468000.0,-13
presure,1512468000.0,1157
rain,1512468000.0,187
humidity,1512468000.0,63
visibility,1512468000.0,18
wind,1512468000.0,117
temperature,1512554400.0,26
presure,1512554400.0,1117
rain,1512554400.0,6
humidity,1512554400.0,2
visibility,1512554400.0,4
wind,1512554400.0,64
temperature,1512640800.0,28
presure,1512640800.0,962
rain,1512640800.0,141
humidity,1512640800.0,93
visibility,1512640800.0,12
wind,1512640800.0,119
temperature,1512727200.0,-30
presure,1512727200.0,1156
rain,1512727200.0,42
humidity,1512727200.0,2
visibility,1512727200.0,11
wind,1512727200.0,161
temperature,1512813600.0,25
presure,1512813600.0,1159
rain,1512813600.0,189
humidity,1512813600.0,13
visibility,1512813600.0,1
wind,1512813600.0,13
temperature,1512900000.0,37
presure,1512900000.0,963
rain,1512900000.0,17
humidity,1512900000.0,79
visibility,1512900000.0,4
wind,1512900000.0,177
temperature,1512986400.0,-22
presure,1512986400.0,1132
rain,1512986400.0,180
humidity,1512986400.0,52
visibility,1512986400.0,3
wind,1512986400.0,64
temperature,1513072800.0,-4
presure,1513072800.0,1053
rain,1513072800.0,194
humidity,1513072800.0,87
visibility,1513072800.0,4
wind,1513072800.0,48
temperature,1513159200.0,4
presure,1513159200.0,943
rain,1513159200.0,5
humidity,1513159200.0,89
visibility,1513159200.0,14
wind,1513159200.0,12
temperature,1513245600.0,18
presure,1513245600.0,1172
rain,1513245600.0,86
humidity,1513245600.0,97
visibility,1513245600.0,16
wind,1513245600.0,41
temperature,1513332000.0,11
presure,1513332000.0,1172
rain,1513332000.0,104
humidity,1513332000.0,56
visibility,1513332000.0,15
wind,1513332000.0,78
temperature,1513418400.0,23
presure,1513418400.0,1043
rain,1513418400.0,185
humidity,1513418400.0,10
visibility,1513418400.0,7
wind,1513418400.0,154
temperature,1513504800.0,-29
presure,1513504800.0,1062
rain,1513504800.0,128
humidity,1513504800.0,46
visibility,1513504800.0,6
wind,1513504800.0,5
temperature,1513591200.0,-33
presure,1513591200.0,951
rain,1513591200.0,187
humidity,1513591200.0,100
visibility,1513591200.0,11
wind,1513591200.0,152
temperature,1513677600.0,11
presure,1513677600.0,1074
rain,1513677600.0,188
humidity,1513677600.0,58
visibility,1513677600.0,6
wind,1513677600.0,177
temperature,1513764000.0,-13
presure,1513764000.0,1043
rain,1513764000.0,126
humidity,1513764000.0,54
visibility,1513764000.0,11
wind,1513764000.0,34
temperature,1513850400.0,26
presure,1513850400.0,999
rain,1513850400.0,191
humidity,1513850400.0,37
visibility,1513850400.0,9
wind,1513850400.0,128
temperature,1513936800.0,4
presure,1513936800.0,921
rain,1513936800.0,75
humidity,1513936800.0,95
visibility,1513936800.0,19
wind,1513936800.0,72
temperature,1514023200.0,-30
presure,1514023200.0,904
rain,1514023200.0,9
humidity,1514023200.0,63
visibility,1514023200.0,4
wind,1514023200.0,176
temperature,1514109600.0,39
presure,1514109600.0,940
rain,1514109600.0,116
humidity,1514109600.0,90
visibility,1514109600.0,8
wind,1514109600.0,24
temperature,1514196000.0,22
presure,1514196000.0,1029
rain,1514196000.0,133
humidity,1514196000.0,36
visibility,1514196000.0,3
wind,1514196000.0,64
temperature,1514282400.0,40
presure,1514282400.0,1081
rain,1514282400.0,61
humidity,1514282400.0,18
visibility,1514282400.0,18
wind,1514282400.0,8
temperature,1514368800.0,-30
presure,1514368800.0,1165
rain,1514368800.0,145
humidity,1514368800.0,87
visibility,1514368800.0,17
wind,1514368800.0,142
temperature,1514455200.0,11
presure,1514455200.0,1062
rain,1514455200.0,31
humidity,1514455200.0,42
visibility,1514455200.0,2
wind,1514455200.0,38
temperature,1514541600.0,24
presure,1514541600.0,1069
rain,1514541600.0,106
humidity,1514541600.0,10
visibility,1514541600.0,3
wind,1514541600.0,155
temperature,1514628000.0,-24
presure,1514628000.0,1125
rain,1514628000.0,39
humidity,1514628000.0,56
visibility,1514628000.0,18
wind,1514628000.0,61
temperature,1514714400.0,-16
presure,1514714400.0,1062
rain,1514714400.0,127
humidity,1514714400.0,97
visibility,1514714400.0,6
wind,1514714400.0,64
